https://jungefreiheit.de/politik/deutschland/2018/fast-jeder-dritte-haeftling-ist-auslaender|Der Ausländeranteil in deutschen Gefängnissen ist in den vergangenen Jahren weiter stark gestiegen. Laut einer Antwort der Bundesregierung auf eine Anfrage des AfD-Bundestagsabgeordneten Harald Weyel befanden sich zum 31. März 2017 insgesamt 51.643 Strafgefangene und Sicherungsverwahrte in deutschen Justizvollzugsanstalten.Davon waren 15.522 Gefangene Ausländer oder Staatenlose. Dies entspricht einem Anteil von 30 Prozent. Die Daten für den Stichtag 31. März 2018 liegen der Bundesregierung derzeit noch nicht vor. Zudem hat das Justizministerium keine Erkenntnisse darüber, wie viele Gefangene einen Migrationshintergrund haben und zum Beispiel arabischer oder türkischer Herkunft oder Spätaussiedler sind.Insgesamt ist die Zahl der Strafgefangenen in den vergangenen zehn Jahren gesunken. So saßen zum 31. März 2007 noch 64.512 Personen in deutschen Gefängnissen, davon 14.026 Ausländer oder Staatenlose (21,74 Prozent).Mehr als halbe Milliarde Euro Kosten pro JahrGestiegen sind dagegen die Kosten für ausländische Häftlinge. Die Tageshaftkosten für einen Strafgefangenen belaufen sich in Deutschland durchschnittlich auf knapp 150 Euro. Rechnet man die Baukosten für die Gefängnisse heraus, verursacht ein Strafgefangener Kosten in Höhe von etwa 120 Euro pro Tag. Damit belaufen sich die Haftkosten allein für ausländische Gefangene im Jahr auf rund 680 Millionen Euro. Zum Vergleich: 2006 waren es noch etwa 430 Millionen Euro.Angesichts solcher Kosten forderte Weyel, ausländische Straftäter ihre Haftstrafe in ihren Heimatländern verbüßen zu lassen. „Innerhalb der EU ist das längst möglich, mit dem Rest der Welt müssen dringend entsprechende Abkommen geschlossen werden. Es kann dem deutschen Steuerzahler nicht gleichgültig sein, daß er durch ausländische Kriminelle nicht nur geschädigt wird, sondern diese auch noch in den Gefängnissen eine Rundumversorgung bekommen“, sagte er der JUNGEN FREIHEIT.Weyel: Migrationshintergrund muß erfaßt werdenDer hohe Anteil von Ausländern in deutschen Gefängnissen widerlege zudem all diejenigen, die mit Blick auf die Kriminalstatistiken stets darauf pochten, Ausländer seien nicht häufiger straffällig als Deutsche. „Wer angesichts der Zahlen des Bundesjustizministeriums noch behauptet, daß Ausländer weniger kriminell sind als Deutsche, der glaubt auch das Märchen, nach dem Einwanderung generell eine Bereicherung ist.“Zumal es keine Erkenntnisse darüber gebe, wie viele Strafgefangene mit deutschem Paß ausländischer Herkunft seien. „Um ein vernünftiges Lagebild zu bekommen, ist es zwingend, daß der Migrationshintergrund der Gefangenen erfaßt wird. Solange dieser verschwiegen wird, sind Spekulationen über den wahren Anteil eingewanderter Straftäter Tür und Tor geöffnet“, kritisierte Weyel.
https://jungefreiheit.de/debatte/interview/2018/ich-bin-fassungslos|Der Kabarettist und Schauspieler Uwe Steimle sieht sich nach seinem Interview mit der JF scharfen Angriffen ausgesetzt. Nun meldet er sich erneut zu Wort und kritisiert die nach seiner Ansicht irreführende Berichterstattung von Medien wie Bild oder Focus.Herr Steimle, inzwischen erhalten Sie viele Anfragen, warum Sie uns ein Interview gegeben haben. Ist so etwas in einem Land mit Pressefreiheit wirklich erklärungsbedürftig? Uwe Steimle: Traurig, aber offenbar ist es so. Doch meine Antwort ist sehr einfach, weil sehr demokratisch: So lange Menschen miteinander im Gespräch bleiben ist die Hoffnung nicht verloren – deshalb habe ich Ihnen das Interview gegeben!„Aus dem Kontext gerissen“Focus-Online schreibt über das Interview, Sie verbreiteten „rechte Parolen“ und die „Bild“-Zeitung wirft Ihnen vor, „Reichsbürger-Sprüche zu klopfen“. Steimle: Daß meine Aussagen in dem Interview durch die Berichterstattung nun so entstellt werden, stimmt mich wirklich traurig. Natürlich kann man meine Äußerungen dort kritisieren oder auch ablehnen. Aber es ist nicht redlich, sie aus dem Kontext zu reißen.Und es geht aus dem Interview ganz eindeutig hervor, daß dieser Kontext ein klassisch linker ist. Wer dagegen nur diese Berichterstattung liest, muß den Eindruck gewinnen, ich würde mich dort positiv auf die Reichsbürger-Bewegung beziehen. Das ist aber nicht der Fall – diese kommt in dem ganzen Interview gar nicht vor!Dagegen sind meine Bezugspunkte in unserem Gespräch: Sahra Wagenknecht, die Linke, die Friedensbewegung und die Friedliche Revolution in Sachsen von 1989. Ich bin daher wirklich fassungslos über die „Berichterstattung“ einiger Leitmedien. Und übrigens: Wenn sich ein Satiriker in den Medien äußert, muß es auch dann möglich sein, daß er die Freiheit der Kunst auf seiner Seite hat – sonst nämlich „ist das nicht mehr mein Land. Ich bin jedenfalls nicht rechts!“„Der MDR gibt mir Freiraum“„Bild“ fragt auch – und man hat den Eindruck mit dem Unterton genüßlicher Erwartung: „Schmeißt der MDR Uwe Steimle jetzt raus?“Steimle: Also da möchte ich doch an dieser Stelle mal ausdrücklich meinem Heimatsender MDR für die vertrauensvolle Zusammenarbeit danken, zum Beispiel bei unserer Sendereihe „Steimles Welt“! Denn hier gibt es keine Zensur – ganz im Gegenteil: Meinungsfreiheit und dialektisches Denken werden geradezu gefordert!Bei aller Kritik an unseren Medien, die ja mitunter auch ich übe, es gibt immer wieder auch positive Beispiele. Und ein solches ist eben der Freiraum, den mir mein Sender gibt. Ich finde das toll und mutig. Gerade drehen wir in Mülsen bei Zwickau und ich freue mich, die Zuschauer mit der fertigen Sendung dann am 26. August um 20.15 Uhr im MDR begrüßen zu dürfen.
https://jungefreiheit.de/politik/ausland/2018/trump-schickt-nationalgarde-an-die-mexikanische-grenze|US-Präsident Donald Trump hat die Entsendung der Nationalgarde an die Grenze zu Mexiko beschlossen. Damit soll der „unakzeptable“ Zustrom von Drogen, Kriminellen und illegalen Einwanderern gestoppt werden, hieß es am Mittwoch aus dem Weißen Haus.„Trotz der zahlreichen Schritte, die diese Administration veranlaßt hat, erleben wir weiterhin ein unakzeptabel hohes Maß an illegalen Drogen, gefährlichen Gangaktivitäten transnationaler krimineller Organisationen und einen Zustrom an illegaler Einwanderung über unsere Grenze“, begründete die Ministerin für Innere Sicherheit, Kirstjen Nielsen, die Maßnahme.Auch Bush entsandte 2006 die Nationalgarde„Daß mehr als 1.000 Menschen pro Tag und mehr als 300.000 pro Jahr unsere Souveränität verletzen, wird für diesen Präsidenten nie akzeptabel sein“, betonte sie. Trump hatte zuvor auf Twitter eine „entschlossene Aktion“ angekündigt. Mexiko und Kanada hätten – anders als die USA – robuste Gesetze gegen illegale Grenzübertritte. Schuld daran seien die Demokraten und sein Amtsvorgänger Barack Obama, die ein Interesse daran hätten, daß „Menschen unkontrolliert in unser Land einsickern“.Allerdings hatten auch Obama und dessen Vorgänger George Bush Truppen an die Grenze beordert, um Kriminalität, Drogenschmuggel und illegale Übertritte einzudämmen. Wie die Nachrichtenagentur Associated Press unter Berufung auf Quellen im Weißen Haus berichtete, soll sich der Trump-Plan eng an dem von Bush beschlossenen Einsatz von 2006 orientieren.
https://jungefreiheit.de/debatte/kommentar/2018/eliten-und-mob-koalieren|Der 1. Mai steht vor der Tür. Und damit die üblichen Abläufe. In einem auf der linksextremen Internetplattform Indymedia veröffentlichten Aufruf wurden Polizisten als „Schweine“ tituliert und einmal mehr „zum Abschuß freigegeben“. Mittlerweile könnte man wirklich von einer „Folklore“ sprechen, wie einige linke Publizisten es tun, wenn das nicht eine unzulässige Beschönigung wäre.Die ersten Berliner Mai-Krawalle fanden 1987 statt. Im vergangenen Jahr konnte also das 30jährige Jubiläum gefeiert werden. Sie entwickelten sich im Windschatten der 1.-Mai-Demonstrationen des etablierten linken Milieus. Erst feierten DGB und Alternative Liste, dann flogen Steine. Damals mußte sich die überraschte Polizei aus Teilen Kreuzbergs zurückziehen. Da sie dies als Erfolg verbuchen, wiederholen „Autonome“ und „Antifa“ seither jährlich die sogenannten „Revolutionären 1.-Mai-Demonstrationen“.Tat statt TheorieDieser „Kampf gegen den Faschismus“ hat seine Wurzel in der 68er-Ära. Bereits Rudi Dutschke verkündete 1968: „Die laue Oppositionsbewegung ist tot, der spontane Widerstand, sehr oft noch in völlig unorganisierter Form, hat begonnnen (…) Überall bilden sich ‘selbsternannte Avantgarden’.“ Ab Mitte der siebziger Jahre bildeten sich aus diesem Anspruch heraus zuerst die „Spontis“, zu denen auch der spätere Außenminister Joschka Fischer zählte. Aus deren Geist entwickelte sich Anfang der achtziger Jahre die „autonome“ Bewegung.Im Gegensatz zum dogmatischen Kommunismus der DKP und dem Sektierertum der K-Gruppen besteht die Anziehungskraft der „Autonomen“ nicht aus der Theorie, sondern aus der Tat. Die Anlässe für das Katz-und-Maus-Spiel werden jeweils gesucht oder vorgeschoben. 1987 drehte es sich um den Boykott der, angesichts heutiger Datensammelwut harmlosen, Volkszählung sowie um den Konflikt aufgrund illegal besetzter Häuser. Legendär wurden dabei einst auch die Krawalle um die Hamburger Hafenstraße.In einer Jahrzehnte währenden Friedensperiode, in der man immer politisch korrekter und sprachsensibler gegenüber dem eventuellen Empfinden zahlreicher Minderheiten aufzutreten hat, suchen sich die unterdrückten negativen Antriebe eben oft andere Wege.Nervenkitzel in einer satten GesellschaftManchen gelingt es, ihre kriegerischen Bedürfnisse im Fanblock eines Fußballvereins verbal auszuleben, andere brauchen die körperliche Betätigung im Box-Club. Diejenigen, denen die Simulation des Kampfes nicht genügt, suchen sich das Freizeit-Angebot, das ihnen am meisten Authentizität verspricht. Solchen „Spaß“ liefert seit Jahrzehnten die linksradikale Szene.Angestaute Energien können in Wut und Haß gegen allerlei Objekte abgeleitet werden, seien es „Nazis“, „Rechte“, „Rassisten“, „Sexisten“ oder eben auch Polizisten. Der Kampf gegen diese verspricht Nervenkitzel, Mutproben und Entspannung im Bewußtsein, stets auf der Seite der moralisch Guten zu stehen.Pyromanen dürfen zündeln, Plünderer dürfen Supermarkteingänge einschlagen, Sprayer dürfen sich künstlerisch ausleben, verhinderte Straßenarbeiter dürfen Pflastersteine durch die Luft werfen, militante Radfahrer ihre Wut an Autos ablassen. Für viele sonst destruktive Ansätze ist in dieser riesigen „Purge Night“ etwas dabei.Menschen, die in einer für sie unerträglich satten und friedlichen Wohlstandsgesellschaft leben müssen, dürfen endlich den Nervenkitzel des Krieges live spüren – wenn auch nur im Kleinen und ohne großes persönliches Risiko. Das Kameradschaftsgefühl, die mutige Selbstüberwindung, den Haß gegen den Feind. Und damit es zum Alkohol auch noch die nötige aufputschende Droge gibt, dürfen harte Musik-Beats und antreibende Lautsprecherdurchsagen der obersten Heeresleitung nicht fehlen.Schützende Hand der PolitikDoch die Großgewalt ist nur eine Seite der Medaille. Viel häufiger zählen die klandestinen Aktionen gegen einzelne Menschen oder Gruppen zur „autonomen“ Gewaltstrategie. Diese sind dem Normalbürger weniger offenkundig, finden seltener den Weg in die Zeitungsspalten oder gar die Fernsehnachrichten. Hier wird einem Teilnehmer einer „Anti-Merkel“-Demonstration in Hamburg aufgelauert, um ihn zusammenzuschlagen. Dort wird das Auto eines AfD-Funktionärs nachts angezündet. Und zwischendurch wird ein nicht genehmer Buchmessenstand besudelt.Die Zentren, in denen die Gewalttäter ihre Strategien besprechen, sind bekannt. Doch stets finden sich Politiker, die ihre schützende Hand über sie halten. Der Grund liegt auf der Hand. Trotz des Schadens, der bei Aktionen wie am 1. Mai oder bei den Krawallen gegen den G20-Gipfel in Hamburg 2017 entsteht, wiegt der Nutzen der Gewaltmilieus noch größer. Sie dienen als Einschüchterungspotential gegen rechtsgerichtete Initiativen und Parteien.Verletzte Polizisten als KollateralschädenSie verbreiten Angst und Schrecken bei denjenigen Menschen, die auch von den herrschenden Eliten als die einzige ernstzunehmende Opposition gegen die globalistische Agenda verstanden werden. Buttersäureattacken, das Fotografieren konservativer Veranstaltungsteilnehmer für Mobbing-Seiten im Internet, Schläge gegen „rechte Demonstranten“, brennende Autos von AfD-Politikern dienen letztlich denjenigen, die an der Macht sind.Es werden ja die „Richtigen“ getroffen und womöglich zermürbt. Ein paar verletzte Polizisten könnten da fast als Kollateralschäden erscheinen. Die erstarrten Machtverhältnisse sehen ihren Nutzen in einem geistig in den achtziger Jahren stehengebliebenen Gewaltmilieu. Und die Distanzierungen derjenigen, die gleichzeitig nichts gegen die Zentren der Gewalt tun, taugen nicht einmal als Sonntagsreden.
https://jungefreiheit.de/politik/deutschland/2018/dresden-behoerdensprache-ab-2019-ausschliesslich-in-leichter-sprache|Die rot-rot-grüne Mehrheit im Dresdner Rathaus will Amtsdeutsch vollständig durch sogenannte leichte Sprache ersetzen. Die Stadträte Pia Barkow (Linkspartei), Vincent Drews (und Michael Schmelich (Grüne) haben Oberbürgermeister Dirk Hilbert (per Ratsvorlage beauftragt „ab 2019 alle öffentlichen Publikationen, Bescheide, Amtsbriefe und den Internetauftritt der Stadt und ihrer Firmen flächendeckend in einfacher Sprache zur Verfügung zu stellen“, berichteten die Dresdner Neuesten Nachrichten.Leichte Sprache in den Ämtern soll Menschen mit geistiger Behinderung oder Analphabeten eine Teilhabe am politischen Leben ermöglichen. Konkret sollen Sätze aus nicht mehr als 15 Wörtern bestehen. „Außerdem sollte maximal ein Komma im Satz enthalten sein, Fremdwörter vermieden und Fachbegriffe erklärt werden“, sagte Initiator Drews der Bild-Zeitung.Hartz-VI-, Wohn- und Elterngeld-Anträge seien zu kompliziertDer SPD-Politiker erklärte in Zukunft weiter zu vereinfachen. Die leichte Sprache sei auf Sätze mit nur acht Wörtern zu reduzieren. Dabei dürften auch Piktogramme und Bilder genutzt werden. „Wir wollen, daß sich jeder Mitarbeiter in der Verwaltung hinterfragt: Verwaltungssprache sollte so formuliert sein, daß sie jede Bürgerin und jeder Bürger versteht.“
https://jungefreiheit.de/politik/deutschland/2018/scheuer-setzt-kuwait-airways-ein-ultimatum|Bundesverkehrsminister Andreas Scheuer (hat Konsequenzen für die Fluggesellschaft Kuwait Airways angekündigt, falls diese sich weiterhin weigern sollte, israelische Passagiere zu befördern. Aus diesem Anlaß hatte Scheuer nach Informationen der Bild-Zeitung bereits am 7. März den Botschafter des Landes auf der Arabischen Halbinsel zu einem Gespräch geladen. „Wenn die begonnenen Gespräche mit der kuwaitischen Seite zu keinem Ergebnis führen, wird das negative Konsequenzen für den Flugbetrieb dieser Airline in Deutschland haben“, drohte Scheuer.
https://jungefreiheit.de/politik/deutschland/2018/schueler-schwaenzt-moschee-besuch-eltern-sollen-bussgeld-zahlen|Das Amtsgericht Meldorf hat Eltern bestraft, weil sie ihr Kind nicht am Schulausflug in eine Moschee teilnehmen ließen. Es verhängte ein Bußgeld in Höhe von zweimal 25 Euro. Das Paar hatte befürchtet, ihr Sohn werde durch den Besuch religiös beeinflußt.Der damals 13 Jahre alte Gymnasiast sollte im Juni 2016 im Rahmen des Erdkundeunterrichts das islamische Gotteshaus im schleswig-holsteinischen Rendsburg besuchen. Der Anwalt der Eltern argumentierte, der Besuch einer Moschee sei Teil des Religionsunterrichts. Die Eltern seien Atheisten und fürchteten um eine „religiöse Indoktrination“ ihres Kindes, das ebenfalls keiner Glaubensrichtung angehöre, sagte der Anwalt der Familie, Alexander Heumann, im vergangenen Jahr der Die Schulleitung habe die Exkursion aus „reiner Willkür“ durchsetzen wollen, zitieren ihn die Kieler Nachrichten.Richterin: „Keine Werbung für den Islam“Dieser Argumentation folgte Richterin Melanie Bukh nicht. In ihrem Urteil sah sie die religiösen Bezüge nicht ausreichend gegeben. Bei dem Besuch kam es zu „keiner Werbung für den Islam“.Der Rechtsstreit dauert bereits zwei Jahren. Zunächst hatte der Kreis Dithmarschen Bußgelder in Höhe von zweimal 150 Euro wegen vorsätzlichen Verstoßes gegen das Schulgesetz verhängt. Die Eltern weigerten sich zu zahlen. Da sie sich um eine Alternative bemüht hätten, der Sohn ein guter Schüler sei und der Vorfall bereits zwei Jahre zurückliege, falle das Bußgeld nun deutlich geringer aus, berichtet die Schleswig-Holsteinische Landeszeitung. Binnen einer Woche kann Einspruch gegen das Urteil eingelegt werden.
https://jungefreiheit.de/debatte/streiflicht/2018/vier-weitere-bleierne-jahre|Martin Schulz und der SPD geht es bei den Sondierungsverhandlungen mit der Merkel-Union wie dem traurigen Fischer in Goethes gleichnamigem Gedicht: „Halb zog sie ihn, halb sank er hin …“ Selbst harte politische Gegner erfaßt Mitleid, wie die Sozialdemokraten – eben noch auf einem ganz anderen Trichter und in 180 Grad anderer Richtung unterwegs – nun dienstbar Angela Merkel ihre vierte Kanzlerschaft ermöglichen wollen.Nach der markigen Ankündigung im September, in die Opposition zu gehen und sich gegen die Union endlich wieder scharf profilieren zu können, erlebte die SPD kurzzeitig eine Phase der Euphorie, die im lebenslustigen Satz von Andrea Nahles kulminierte, der CDU künftig endlich wieder „in die Fresse“ geben zu können. Nun die Kehrtwende. Martin Schulz, eben noch in der Pose des Oppositions-Rockers aufgeblüht, muß mit gerunzelter Stirn, wieder ganz unter weltpolitischer Last gebeugter Staatsmann, die Einigung in den Sondierungsverhandlungen als Super-Deal verkaufen und an seine Partei appellieren, der ewigen Kanzlerin auf dem Weg zur nochmaligen Krönung die Schleppe zu tragen.In der SPD knirscht es jedoch mächtig, und die jüngsten Umfragewerte, bei denen sie mit 18,5 Prozent nicht nur einen historischen Tiefststand erreicht, sondern auch der Abstand zur AfD (14 Prozent) weiter schrumpft, bedeuten keinen Rückenwind für die Parteiführung. Die Widerstände wachsen. Bahnt sich eine konzertierte Aktion von Gegnern einer neuen Kanzlerschaft Merkels über die Parteien hinweg an?Merkel und Schulz haben Zenit lange überschrittenUnmittelbar nachdem FDP-Chef Lindner die Jamaika-Sondierungen hatte platzen lassen, soll Merkel geäußert haben: „Der will mich weghaben.“ Lindner sowie der CDU-Netzwerker Jens Spahn und CSU-Landesgruppenchef Alexander Dobrindt sagt man nach, an der Architektur der Post-Merkel-Ära zu arbeiten. Nur: Wer gibt den Königsmörder? Beim jüngsten „Wirtschaftsforum“ des Springer-Verlages (Welt und Bild) fehlte Merkel – „wegen der Sondierungen“. Statt dessen hielt Ungarns Staatschef und Merkel-Intimfeind Viktor Orbán im Beisein der Springer-Erbin und bisherigen Merkel-Busenfreundin Friede Springer eine Schlüsselrede. Zufall?Gelingt die GroKo, dann ist dies mit Merkel und Schulz die Hochzeit von Politikern, deren Zenit lange überschritten ist und die für lediglich vier weitere bleierne Jahre stehen. Unambitioniert, visionslos, Technokraten des „Weiter so“ mit verbrannten Ministern wie Heiko Maas oder Ursula von der Leyen. Viele Indizien sprechen dafür, daß der Boden erodiert, auf dem diese GroKo der Verlierer gründet, die im Bundestag nur noch über lächerliche 56 Prozent verfügt. Goethes Fischer erliegt dem Sirenenklang der Wasserfee – „und ward nicht mehr gesehn“. Will die SPD in Merkels Armen einem ähnlichen Schicksal erliegen?
https://jungefreiheit.de/politik/deutschland/2018/strafe-nach-anschlag-auf-afd-geld-fuer-linkes-zentrum|Die AfD Sachsen hat schwere Vorwürfe gegen das Amtsgericht Chemnitz erhoben. Dieses hatte einen Linksextremisten, der im vergangenen Jahr einen Anschlag auf das Bürgerbüro das Landtagsabgeordneten Carsten Hütter verübt hatte, unter anderem zur Zahlung eines Bußgelds von 1.000 Euro verurteilt.Empfänger ist nach dem Willen des Gerichts das linksradikale Alternative Jugendzentrum Chemnitz, das Hütter für die nunmehr 33 Anschläge auf sein Büro in den vergangenen drei Jahren verantwortlich macht. „Nach mir vorliegender Faktenlage wurde der absolute Großteil der 33 Anschläge auf mein AfD-Bürgerbüro von Tätern begangen, die direkt aus dem so genannten Alternativen Jugendzentrum kamen, das sich in unmittelbarer Nähe befindet“, sagte Hütter.Eineinhalb Jahre Haft zur BewährungFür den AfD-Politiker kann es nur zwei Gründe für die Maßnahme des Gerichts geben. Entweder wisse das Amtsgericht nicht, was es tue. Oder: „Das Gericht weiß ganz genau, was es tut. Beides wäre allerdings eine sehr große Schande für unsere Justiz.“Hütter kündigte an, sich im Landtag danach erkundigen zu wollen, in wie vielen Fällen sächsische Gerichte Geldstrafen angeordnet haben, die an linksradikale Zentren gespendet werden müssen. Zusätzlich zu der Geldstrafe erhielt der Verurteilte eine Freiheitsstrafe von einem Jahr und sechs Monaten, die das Gericht in seinem Urteil vom 28. Mai zur Bewährung ausgesetzt hat. Der Täter wurde der versuchten Brandstiftung und der Sachbeschädigung für schuldig befunden. (tb)
https://jungefreiheit.de/debatte/kommentar/2018/poesie-zensur-wie-eine-hochschule-fuer-sozialarbeit-versagt|"Die Alice-Salomon-Hochschule (sorgt aktuell für überregionale Schlagzeilen. Für sich genommen könnte dies ein Grund zur Freude sein, denn immerhin ist die in der Hautstadt ansässige öffentliche Bildungseinrichtung mit ihren 3.700 Studenten nicht nur die größte, sondern auch eine der renommiertesten Lehranstalten für Sozialarbeit in Deutschland. Zudem erfreut sich die Disziplin spätestens seit Ausbruch der Flüchtlingskrise eines gesteigerten Interesses. Plötzlich werden überall Sozialarbeiter gebraucht.Selbst in politischen Talkshows nehmen sie immer häufiger Platz: Von ihnen erhoffen wir uns Antworten auf die drängenden sozialen Problemstellungen unserer Zeit. Doch, welch ein Dilemma, keine probaten Löschansätze zur zunehmenden Eskalation in sozialen Brennpunkten bestimmen die Themen überregionaler Leitmedien, sondern das Entfernen eines mißliebigen Gedichts auf einem Gebäude ebenjener Hochschule.Der Urheber der betroffenen Poesie, Eugen Gomringer, war 2011 mit dem Poetikpreis der ASH geehrt. Dafür bedankte sich der 1925 geborene Poet mit einem Gedicht, daß seitdem die Außenfassade der Lehranstalt ziert. Das Gedicht trägt den Namen „Avenidas“ und lautet übersetzt:„Alleen
Alleen und BlumenBlumen
Blumen und FrauenAlleen
Alleen und FrauenAlleen und Blumen und Frauen und
ein Bewunderer“Neo-puritanische TugendwächterDoch was 2011 noch als lebensfrohes Poem geehrt wurde, kann schon 2018 von neo-puritanischen Tugendwächtern als „sexistisch“ verurteilt werden. Der Allgemeine Studentenausschuß (AStA) der ASH ließ seinem Rektorat in einem offenen Brief mitteilen, daß Gomringers Blumenmetapher als „sexistisch“ zu verurteilen sei. Das Gedicht reproduziere nicht nur „klassische patriarchale Kunsttradition“, sondern, schlimmer noch, erinnere sogar „unangenehm an sexuelle Belästigung der Frauen“.Darum wird das Gedicht nun also, nachdem die Hochschulleitung nicht den Mut fand, das Weltbild ihrer AStA-Aktivisten umgehend geradezurücken und sich statt dessen einem recht fragwürdig erscheinenden Meinungsfindungs-Prozedere ergab, übertüncht. In Bälde soll politisch korrekte Dichtkunst von Barbara Köhler die Außenfassade der Einrichtung zieren. Diese hatte ihre Chance gewittert, sich der ASH umgehend als Kollaborateuren in Sachen Kunstlöschung anzudienen.Seitdem tobt eine ausufernde mediale Debatte über Kunstfreiheit durch die Feuilletons. Jedoch, das wesentliche Problem ist hier nicht, daß sich ein paar Gender-Gagas autoritär über die Kunstfreiheit stellen, sondern daß es sich dabei um angehende staatlich verbriefte Sozialarbeiter handelt. An der ASH werden diejenigen für die tagtägliche Praxis ausgebildet, die später mitunter in sozialen Brennpunkten unserer Gesellschaft dafür sorgen müssen, daß diese nicht völlig aus den Fugen gerät.Streßresistent in soziale BrennpunkteUnd genau dort sind charakterfeste wie streßresistente Persönlichkeiten gefordert, die es verstehen, Werte und Normen unserer Gesellschaft nicht nach eigenem Gutdünken auszuhandeln, sondern ihrem Klientel gegenüber – wenn nötig mit entsprechendem Nachdruck – den Status quo zu vermitteln.Aktuell schlägt der Cottbuser Oberbürgermeister Alarm. Einzelne Asylbewerberfamilien würden den Kontakt mit Sozialarbeitern verweigern. „Angestellte der Stadtverwaltung werden nur noch respektiert, wenn sie mit Uniform in die Familie gehen.“ Die Welt schreibt: „Sozialarbeiterinnen würden generell nicht ernst genommen.“ Ganz ähnlich äußerte sich der ehemalige Neuköllner Bürgermeister Heinz Buschkowsky (in Bezug auf dort ansässige moslemische Migranten-Milieus bereits vor Jahren.Vor dem Hintergrund dieser ganz aktuellen gesellschaftlichen Probleme stellt sich nun die Frage, ob es nicht viel eher die Aufgabe der ASH gewesen wäre, ihren Sexismus-hypersensiblen AStA-Mitgliedern folgenden, gut gemeinten, Rat zu erteilen:"
